Neighborhood,Latitude,Longitude,District,Venue,VenueLatitude,VenueLongitude,Category,Distance
East End,39.100130000000036,-84.42789999999997,2,Air 10 Lunken Airport,39.103159,-84.429081,Airport,352
East End,39.100130000000036,-84.42789999999997,2,Farmers Produce Market,39.10235339243735,-84.43105485026702,Farmers Market,368
East End,39.100130000000036,-84.42789999999997,2,Tusculum Pizza,39.10054887,-84.43246452,Pizza Place,397
East End,39.100130000000036,-84.42789999999997,2,Land of Make Believe,39.10366439819336,-84.42940521240234,Playground,414
East End,39.100130000000036,-84.42789999999997,2,Riverfront Live,39.10026931762695,-84.43328857421875,Music Venue,465
East End,39.100130000000036,-84.42789999999997,2,Lunken Overlook Trail,39.10411292503522,-84.42992154803241,Trail,476
East End,39.100130000000036,-84.42789999999997,2,"Excel Lead Development, LLC",39.10533,-84.429797,Business Service,601
East End,39.100130000000036,-84.42789999999997,2,Ultimate Air Shuttle,39.09524258270744,-84.42444356826829,Airport Terminal,620
East End,39.100130000000036,-84.42789999999997,2,Cincinnati Powerboats,39.1056763,-84.42697099999998,Boat or Ferry,622
East End,39.100130000000036,-84.42789999999997,2,Odyssey Aviation,39.094966888427734,-84.42359161376953,Airport Terminal,684
East End,39.100130000000036,-84.42789999999997,2,Ohio River Trail,39.10698067142739,-84.43053691847766,Trail,795
East End,39.100130000000036,-84.42789999999997,2,Rivertowne Marina,39.092638,-84.42776500000001,Harbor / Marina,834
East End,39.100130000000036,-84.42789999999997,2,Four Seasons Golf,39.092638,-84.42776500000001,Golf Course,834
East End,39.100130000000036,-84.42789999999997,2,Waypoint Aviation,39.09185800769621,-84.42421223995058,Airport,974
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Fireside Pizza,39.12428407983255,-84.47622213137244,Pizza Place,364
East Walnut Hills,39.12666000000007,-84.47331999999994,2,The Woodburn Brewery & Taproom,39.12902950108561,-84.47689212564786,Beer Bar,405
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Myrtle's Punch House,39.12427648726077,-84.47612998549117,Cocktail Bar,359
East Walnut Hills,39.12666000000007,-84.47331999999994,2,O Pie O,39.12966302505376,-84.47754550904051,American Restaurant,494
East Walnut Hills,39.12666000000007,-84.47331999999994,2,CVS pharmacy,39.12426100312766,-84.47624741172895,Pharmacy,367
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Suzie Wong's On Madison,39.1297945058561,-84.47695509989728,Asian Restaurant,469
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Branch & Night Drop,39.129514,-84.477158,Restaurant,459
East Walnut Hills,39.12666000000007,-84.47331999999994,2,The Growler House,39.12976298108536,-84.47777772520168,Bar,517
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Cafe Desales,39.12978070652628,-84.47681667597159,Café,460
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Skyline Chili,39.12585516159195,-84.48370724916458,Hot Dog Joint,901
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Donatos Pizza,39.1242899670336,-84.4760245150008,Pizza Place,352
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Taco Casa,39.12567257369829,-84.48423752733036,Mexican Restaurant,949
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Redbox,39.12429649847861,-84.47621735266138,Video Store,363
East Walnut Hills,39.12666000000007,-84.47331999999994,2,United Dairy Farmers (UDF),39.127451263321966,-84.48472863129166,Ice Cream Shop,989
East Walnut Hills,39.12666000000007,-84.47331999999994,2,"Corn, Melons, Tomatoes",39.12426651574044,-84.47604103689379,Food Truck,355
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Ingleside Café,39.12650199350622,-84.47753267745003,Café,364
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Ingleside Avenue Overlook,39.124202482095946,-84.47621482640957,Scenic Lookout,370
East Walnut Hills,39.12666000000007,-84.47331999999994,2,"Sue Russell Consulting, LLC",39.124095728627914,-84.4760694272706,Business Service,371
East Walnut Hills,39.12666000000007,-84.47331999999994,2,The Skunk Lounge,39.124213166271716,-84.4762458258699,Lounge,371
East Walnut Hills,39.12666000000007,-84.47331999999994,2,The Coffee Shop on Madison,39.124203473155454,-84.476265488835,Coffee Shop,373
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Lunch It Punch It,39.12507397233298,-84.4694357281434,Café,379
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Urbana Cafe,39.12813186645508,-84.4774398803711,Coffee Shop,391
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Vance Street Steps,39.12455948081168,-84.46944597745484,Trail,408
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Hi-Bred,39.12909916211176,-84.47703058348985,Boutique,419
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Queen City Games,39.12906,-84.47719,Toy / Game Store,427
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Oomph Boutique,39.12908172607422,-84.47724914550781,Boutique,433
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Mission 5 Fitness,39.123635,-84.46983900000001,Gym,451
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Leblond Recreation Center,39.123779913009464,-84.46736533025128,Park,605
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Torrence Road Steps,39.12516909387527,-84.46430875939797,Trail,795
East Walnut Hills,39.12666000000007,-84.47331999999994,2,First Note Cafe,39.130675,-84.482451,Food,906
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Torrance Road Station,39.12420672671837,-84.46287067521953,Train Station,942
East Walnut Hills,39.12666000000007,-84.47331999999994,2,Fisher Griffin Company,39.12746,-84.484818,Automotive Shop,996
Evanston,39.14452000000006,-84.46946999999994,2,Delicio Coal Fired Pizza (University Station),39.14658758495177,-84.4678920066827,Pizza Place,267
Evanston,39.14452000000006,-84.46946999999994,2,Listermann Brewing Co.,39.14647002621151,-84.47223720801455,Brewery,322
Evanston,39.14452000000006,-84.46946999999994,2,Cintas Center,39.15043314233958,-84.47183323509654,College Basketball Court,689
Evanston,39.14452000000006,-84.46946999999994,2,United Dairy Farmers (UDF),39.14597260912849,-84.46884227916172,Ice Cream Shop,170
Evanston,39.14452000000006,-84.46946999999994,2,Betta's Italian Oven,39.14823572816671,-84.46608199397038,Italian Restaurant,506
Evanston,39.14452000000006,-84.46946999999994,2,Walnut Hills High School,39.14096654787196,-84.47936134468733,High School,941
Evanston,39.14452000000006,-84.46946999999994,2,Currito,39.1483094,-84.4729208,Burrito Place,516
Evanston,39.14452000000006,-84.46946999999994,2,Dana Gardens,39.146279995126655,-84.46640228945151,Bar,329
Evanston,39.14452000000006,-84.46946999999994,2,U.S. Bank ATM,39.14842766,-84.47290398,ATM,526
Evanston,39.14452000000006,-84.46946999999994,2,Hoff Dining Commons,39.148537514667964,-84.47337720318521,College Cafeteria,560
Evanston,39.14452000000006,-84.46946999999994,2,Family Dollar,39.14871597290039,-84.46497344970703,Discount Store,607
Evanston,39.14452000000006,-84.46946999999994,2,Subway,39.14948233310656,-84.474778175354,Sandwich Place,717
Evanston,39.14452000000006,-84.46946999999994,2,Domino's Pizza,39.15044192618681,-84.46441400796863,Pizza Place,790
Evanston,39.14452000000006,-84.46946999999994,2,United Dairy Farmers (UDF),39.15139442424464,-84.46359903231428,Ice Cream Shop,917
Evanston,39.14452000000006,-84.46946999999994,2,Stone Bowling Lanes,39.14768078269993,-84.46585340338173,Bowling Alley,470
Evanston,39.14452000000006,-84.46946999999994,2,Hilton Garden Inn,39.1444206,-84.4596557,Hotel,847
Evanston,39.14452000000006,-84.46946999999994,2,Community Blend,39.143834000000005,-84.469664,Coffee Shop,78
Evanston,39.14452000000006,-84.46946999999994,2,Renegade Grille,39.14633560180664,-84.47219848632812,American Restaurant,310
Evanston,39.14452000000006,-84.46946999999994,2,Top This Donut Bar,39.147720976535076,-84.4671757111105,Breakfast Spot,407
Evanston,39.14452000000006,-84.46946999999994,2,Graeter's Ice Cream,39.1479707603307,-84.46669163558198,Ice Cream Shop,452
Evanston,39.14452000000006,-84.46946999999994,2,Gold Star Chili,39.148004,-84.466536,American Restaurant,463
Evanston,39.14452000000006,-84.46946999999994,2,Coffee Emporium,39.14743743622953,-84.47371722160857,Coffee Shop,489
Evanston,39.14452000000006,-84.46946999999994,2,Blue Gibbon,39.14962365061895,-84.47462677444904,Asian Restaurant,721
Evanston,39.14452000000006,-84.46946999999994,2,Coffee Emporium,39.149693056572275,-84.47462299867405,Coffee Shop,727
Evanston,39.14452000000006,-84.46946999999994,2,Ryan's Pub,39.149724777758436,-84.47459780054669,Pub,729
Evanston,39.14452000000006,-84.46946999999994,2,Andy's Mediterranean Grille,39.149755,-84.474564,Mediterranean Restaurant,730
Evanston,39.14452000000006,-84.46946999999994,2,Gallagher Student Center Theater,39.14979,-84.474517,Theater,730
Evanston,39.14452000000006,-84.46946999999994,2,Gallagher Student Center Studio Theater,39.149809,-84.474678,Theater,740
Evanston,39.14452000000006,-84.46946999999994,2,Xavier University Hayden Field,39.14925013645825,-84.47675327930105,College Baseball Diamond,820
Evanston,39.14452000000006,-84.46946999999994,2,Sand Volleyball Courts,39.1513400504295,-84.47315098585723,Volleyball Court,823
Evanston,39.14452000000006,-84.46946999999994,2,Schmidt Memorial Field House,39.149399212220025,-84.47798575193106,College Rec Center,914
Evanston,39.14452000000006,-84.46946999999994,2,Sam's Corner Grocery,39.1378617644753,-84.475702846813,Grocery Store,915
Evanston,39.14452000000006,-84.46946999999994,2,Iron Sharpens Iron Personal Training,39.146155,-84.458113,Gym,997
Hyde Park,39.14219000000003,-84.43422999999996,2,Green Papaya,39.14451802830735,-84.43377418902217,Thai Restaurant,262
Hyde Park,39.14219000000003,-84.43422999999996,2,Carl's Deli,39.13718501814433,-84.4372483512566,Deli / Bodega,615
Hyde Park,39.14219000000003,-84.43422999999996,2,FUSIAN,39.1457373,-84.4290532,Sushi Restaurant,596
Hyde Park,39.14219000000003,-84.43422999999996,2,Massage Envy - Hyde Park,39.1456545,-84.429016,Spa,592
Hyde Park,39.14219000000003,-84.43422999999996,2,The Establishment,39.14447434149724,-84.435464794397,Pub,275
Hyde Park,39.14219000000003,-84.43422999999996,2,Jason's Deli,39.14495687554451,-84.43931037326392,Food Truck,535
Hyde Park,39.14219000000003,-84.43422999999996,2,Great Clips,39.14513378912449,-84.42904747556895,Salon / Barbershop,554
Hyde Park,39.14219000000003,-84.43422999999996,2,Jersey Mike's Subs,39.145447,-84.429137,Sandwich Place,569
Hyde Park,39.14219000000003,-84.43422999999996,2,Piada Italian Street Food,39.14570107807587,-84.42932868218129,Italian Restaurant,576
Hyde Park,39.14219000000003,-84.43422999999996,2,Currito,39.1442577,-84.44230549999999,Burrito Place,734
Hyde Park,39.14219000000003,-84.43422999999996,2,BLUE elephant,39.144486126682274,-84.43492832628802,Thai Restaurant,262
Hyde Park,39.14219000000003,-84.43422999999996,2,Graeter's Ice Cream,39.13994652220337,-84.44300062392517,Ice Cream Shop,797
Hyde Park,39.14219000000003,-84.43422999999996,2,Shaan Indian Cuisine,39.146914814692664,-84.42711073252408,Indian Restaurant,808
Hyde Park,39.14219000000003,-84.43422999999996,2,E + O,39.14037388158696,-84.44318654355413,Asian Restaurant,799
Hyde Park,39.14219000000003,-84.43422999999996,2,Pet People,39.14462136297241,-84.44154712566343,Pet Store,687
Hyde Park,39.14219000000003,-84.43422999999996,2,Penn Station East Coast Subs,39.1442847,-84.4424854,Sandwich Place,749
Hyde Park,39.14219000000003,-84.43422999999996,2,Bonefish Grill,39.1453203,-84.44135,Seafood Restaurant,706
Hyde Park,39.14219000000003,-84.43422999999996,2,Hyde Park Square,39.13959308049976,-84.44319673264556,Plaza,826
Hyde Park,39.14219000000003,-84.43422999999996,2,Hyde Park Farmers Market,39.139602064835884,-84.44269941607156,Farmers Market,785
Hyde Park,39.14219000000003,-84.43422999999996,2,Mio's Pizzeria,39.144927,-84.432631,Pizza Place,334
Hyde Park,39.14219000000003,-84.43422999999996,2,Coffee Emporium,39.141559820785254,-84.42425000222386,Coffee Shop,864
Hyde Park,39.14219000000003,-84.43422999999996,2,Unwind Wine Bar,39.138732577035164,-84.44204252086186,Wine Bar,776
Hyde Park,39.14219000000003,-84.43422999999996,2,Breakout Games - Cincinnati (Hyde Park),39.1444063,-84.4416555,Theme Park Ride / Attraction,686
Hyde Park,39.14219000000003,-84.43422999999996,2,Aladdin's Eatery,39.14446729331682,-84.44213761769632,Middle Eastern Restaurant,728
Hyde Park,39.14219000000003,-84.43422999999996,2,Hyde Perk,39.144278053069996,-84.44202579894657,Coffee Shop,712
Hyde Park,39.14219000000003,-84.43422999999996,2,Ambiance Nail Salon & Spa,39.145318997497505,-84.44226029754374,Nail Salon,775
Hyde Park,39.14219000000003,-84.43422999999996,2,Busken Bakery,39.14454454454289,-84.44384456986899,Bakery,870
Hyde Park,39.14219000000003,-84.43422999999996,2,Arthur's,39.14020453203629,-84.44322527639052,Burger Joint,807
Hyde Park,39.14219000000003,-84.43422999999996,2,Awakenings Coffee & Tea Co.,39.13964587193228,-84.44192986173108,Wine Bar,722
Hyde Park,39.14219000000003,-84.43422999999996,2,Joseph Beth Booksellers,39.14615136715002,-84.44349343053399,Bookstore,913
Hyde Park,39.14219000000003,-84.43422999999996,2,Corporate: Cincinnati's Premiere Sneaker/Clothing Boutique,39.13951339127466,-84.4437229606794,Boutique,872
Hyde Park,39.14219000000003,-84.43422999999996,2,Echo Restaurant,39.140112408679094,-84.44320159979377,Diner,808
Hyde Park,39.14219000000003,-84.43422999999996,2,Alfio's Buon Cibo,39.1398558,-84.4422433,Argentinian Restaurant,739
Hyde Park,39.14219000000003,-84.43422999999996,2,lululemon athletica,39.1396561,-84.4414089,Clothing Store,680
Hyde Park,39.14219000000003,-84.43422999999996,2,Lemon Grass,39.144372,-84.444974,Thai Restaurant,958
Hyde Park,39.14219000000003,-84.43422999999996,2,Starbucks,39.144689,-84.429488,Coffee Shop,494
Hyde Park,39.14219000000003,-84.43422999999996,2,Penzeys Spices,39.146762851031944,-84.42675067682742,Gourmet Shop,822
Hyde Park,39.14219000000003,-84.43422999999996,2,Rooted Juicery + Kitchen,39.151073863676,-84.43382309629995,Juice Bar,989
Hyde Park,39.14219000000003,-84.43422999999996,2,Hyde Park Plaza,39.14590746994534,-84.42882412138822,Shopping Plaza,623
Hyde Park,39.14219000000003,-84.43422999999996,2,Walgreens,39.1462053,-84.4278748,Pharmacy,707
Hyde Park,39.14219000000003,-84.43422999999996,2,First Watch,39.145809,-84.444111,Breakfast Spot,943
Hyde Park,39.14219000000003,-84.43422999999996,2,Patty's Old Fashion Popcorn,39.13878675862891,-84.44190085055232,Dessert Shop,762
Hyde Park,39.14219000000003,-84.43422999999996,2,Oakley Square,39.15103543591955,-84.43348355685328,Plaza,986
Hyde Park,39.14219000000003,-84.43422999999996,2,Hitching Post,39.145257401173716,-84.4418969758982,Breakfast Spot,744
Hyde Park,39.14219000000003,-84.43422999999996,2,Wild Ginger,39.144291142795495,-84.44313910805083,Sushi Restaurant,803
Hyde Park,39.14219000000003,-84.43422999999996,2,El Toro Mexican Restaurant,39.14639898447934,-84.42784402637731,Mexican Restaurant,723
Hyde Park,39.14219000000003,-84.43422999999996,2,Starbucks,39.145461,-84.428227,Coffee Shop,633
Hyde Park,39.14219000000003,-84.43422999999996,2,Sephora,39.145581,-84.444679,Cosmetics Shop,977
Hyde Park,39.14219000000003,-84.43422999999996,2,Bruegger's Bagels,39.14609375562471,-84.42725168220903,Bagel Shop,742
Hyde Park,39.14219000000003,-84.43422999999996,2,China Gourmet,39.14155514446496,-84.4228301772667,Chinese Restaurant,986
Hyde Park,39.14219000000003,-84.43422999999996,2,Taco Casa,39.14490885346359,-84.43246401178641,Mexican Restaurant,338
Hyde Park,39.14219000000003,-84.43422999999996,2,Staples,39.14601687287334,-84.42840278148651,Paper / Office Supplies Store,659
Hyde Park,39.14219000000003,-84.43422999999996,2,Hyde Park Wine & Spirits,39.14532930457007,-84.44208793065572,Wine Shop,763
Hyde Park,39.14219000000003,-84.43422999999996,2,Servatii Pastry Shop & Deli,39.14632306631373,-84.4274777411639,Bakery,742
Hyde Park,39.14219000000003,-84.43422999999996,2,Brontë Bistro,39.14616858264559,-84.44343127218391,American Restaurant,909
Hyde Park,39.14219000000003,-84.43422999999996,2,Kroger,39.1446631,-84.4299621,Supermarket,459
Hyde Park,39.14219000000003,-84.43422999999996,2,R.P. McMurphy's,39.14448448479467,-84.43510219958608,Pub,266
Hyde Park,39.14219000000003,-84.43422999999996,2,LongHorn Steakhouse,39.14631660578851,-84.44296189486316,Steakhouse,882
Hyde Park,39.14219000000003,-84.43422999999996,2,Rusty Bucket Corner Tavern,39.1474561,-84.4430384,Pub,960
Hyde Park,39.14219000000003,-84.43422999999996,2,U.S. Bank ATM,39.13861986747766,-84.44307888683018,ATM,861
Hyde Park,39.14219000000003,-84.43422999999996,2,Panera Bread,39.146121,-84.42876,Bakery,643
Hyde Park,39.14219000000003,-84.43422999999996,2,Teller's of Hyde Park,39.14001,-84.44278,American Restaurant,777
Hyde Park,39.14219000000003,-84.43422999999996,2,Starbucks,39.14747,-84.44308266,Coffee Shop,964
Hyde Park,39.14219000000003,-84.43422999999996,2,Boston Market,39.1453571,-84.4441676,American Restaurant,927
Hyde Park,39.14219000000003,-84.43422999999996,2,First Wok,39.14617117970171,-84.42556392263688,Chinese Restaurant,869
Hyde Park,39.14219000000003,-84.43422999999996,2,PNC Bank,39.1452673,-84.4308963,Bank,447
Hyde Park,39.14219000000003,-84.43422999999996,2,FedEx Office Print & Ship Center,39.14806,-84.4275794,Shipping Store,869
Hyde Park,39.14219000000003,-84.43422999999996,2,Papa John's Pizza,39.141713310237854,-84.42282328107342,Pizza Place,986
Hyde Park,39.14219000000003,-84.43422999999996,2,WhichWich? Superior Sandwiches,39.14687597919451,-84.42739167978388,Sandwich Place,787
Hyde Park,39.14219000000003,-84.43422999999996,2,Petco,39.14697390984888,-84.42642583819294,Pet Store,858
Hyde Park,39.14219000000003,-84.43422999999996,2,Yat Ka Mein Noodle House,39.15063294770999,-84.43445094483486,Chinese Restaurant,940
Hyde Park,39.14219000000003,-84.43422999999996,2,Chipotle Mexican Grill,39.14531817928033,-84.4318670772982,Mexican Restaurant,403
Hyde Park,39.14219000000003,-84.43422999999996,2,Kroger Fuel Center,39.14470627079061,-84.43188907766421,Gas Station,345
Hyde Park,39.14219000000003,-84.43422999999996,2,Remke,39.14645012229491,-84.42555819326189,Supermarket,886
Hyde Park,39.14219000000003,-84.43422999999996,2,Marshalls,39.1474815269329,-84.4282816115844,Department Store,781
Hyde Park,39.14219000000003,-84.43422999999996,2,Mattress Firm,39.147203999999995,-84.42710699999999,Furniture / Home Store,830
Hyde Park,39.14219000000003,-84.43422999999996,2,McDonald's,39.147280024497334,-84.42837180764468,Fast Food Restaurant,759
Hyde Park,39.14219000000003,-84.43422999999996,2,JOANN Fabrics and Crafts,39.146093806966064,-84.42607880291119,Fabric Shop,827
Hyde Park,39.14219000000003,-84.43422999999996,2,Dope! Asian Street Fare,39.14454,-84.434875,Noodle House,267
Hyde Park,39.14219000000003,-84.43422999999996,2,Natural Life Nutrition Center,39.144599,-84.433701,Health Food Store,272
Hyde Park,39.14219000000003,-84.43422999999996,2,Fuji's House Japenese Restaurant,39.146018448218506,-84.42756149475554,Japanese Restaurant,716
Hyde Park,39.14219000000003,-84.43422999999996,2,Cyndy's Alterations,39.146135,-84.43034200000001,Clothing Store,552
Hyde Park,39.14219000000003,-84.43422999999996,2,SUBWAY,39.1507857,-84.4342634,Sandwich Place,956
Hyde Park,39.14219000000003,-84.43422999999996,2,Wasson Way Walking Trail,39.143753,-84.426187,Trail,715
Hyde Park,39.14219000000003,-84.43422999999996,2,Fuji's House,39.14607144835917,-84.42740193315595,Japanese Restaurant,730
Hyde Park,39.14219000000003,-84.43422999999996,2,Wing Eyecare,39.1460422855499,-84.42700430613422,Optical Shop,757
Hyde Park,39.14219000000003,-84.43422999999996,2,Avalon Salon & Aesthetic Day Spa,39.1463302,-84.4270939,Salon / Barbershop,769
Hyde Park,39.14219000000003,-84.43422999999996,2,Cincinnati Dancewear,39.14670181274414,-84.42725372314453,Boutique,784
Hyde Park,39.14219000000003,-84.43422999999996,2,Legacies,39.14613666095682,-84.42662986816332,Furniture / Home Store,789
Hyde Park,39.14219000000003,-84.43422999999996,2,Clothes Mentor,39.147203999999995,-84.42710699999999,Women's Store,830
Hyde Park,39.14219000000003,-84.43422999999996,2,CosmoProf,39.14617,-84.425879,Health & Beauty Service,846
Hyde Park,39.14219000000003,-84.43422999999996,2,1st Wok,39.146113847944065,-84.42573172938073,Chinese Restaurant,853
Hyde Park,39.14219000000003,-84.43422999999996,2,Fed Ex Kinkos Hyde Park,39.148074539567574,-84.42782139230951,Paper / Office Supplies Store,857
Hyde Park,39.14219000000003,-84.43422999999996,2,Shine Yoga Center,39.141906102435925,-84.42345464006833,Yoga Studio,930
Hyde Park,39.14219000000003,-84.43422999999996,2,Mushroom House,39.140809000000004,-84.423576,Public Art,932
Hyde Park,39.14219000000003,-84.43422999999996,2,The Hyde Park Studio,39.141634,-84.42345300000001,Gym / Fitness Center,932
Hyde Park,39.14219000000003,-84.43422999999996,2,Oakley Community Center and Senior Center,39.14747159031867,-84.42529114455324,Gym / Fitness Center,970
Hyde Park,39.14219000000003,-84.43422999999996,2,A Moveable Feast,39.135216,-84.441055,Food,974
Hyde Park,39.14219000000003,-84.43422999999996,2,Schirmer's Garage,39.150892999999996,-84.431997,Auto Workshop,987
Hyde Park,39.14219000000003,-84.43422999999996,2,Mama Mimi's,39.151025,-84.432437,Pizza Place,995
Kennedy Heights,39.18574000000007,-84.40818999999999,2,United Dairy Farmers (UDF),39.19227965419346,-84.40465896864953,Gas Station,789
Kennedy Heights,39.18574000000007,-84.40818999999999,2,Delhi Palace,39.193079,-84.402402,Indian Restaurant,957
Kennedy Heights,39.18574000000007,-84.40818999999999,2,Silverton Cafe,39.1932639830066,-84.40190989578551,American Restaurant,997
Kennedy Heights,39.18574000000007,-84.40818999999999,2,Family Dollar,39.188208,-84.415921,Discount Store,721
Kennedy Heights,39.18574000000007,-84.40818999999999,2,HD Beans and Bottles Café,39.1901259,-84.4101492,Coffee Shop,516
Kennedy Heights,39.18574000000007,-84.40818999999999,2,Proud Hound Coffee,39.190157,-84.410327,Coffee Shop,525
Kennedy Heights,39.18574000000007,-84.40818999999999,2,Cash America Pawn,39.19078845487221,-84.40613508224487,Pawn Shop,589
Kennedy Heights,39.18574000000007,-84.40818999999999,2,Ladies First Salon & Barber,39.19108086313579,-84.40625248555308,Shop & Service,617
Kennedy Heights,39.18574000000007,-84.40818999999999,2,Kennedy Heights Art Center,39.187713,-84.4149,Art Museum,619
Kennedy Heights,39.18574000000007,-84.40818999999999,2,Beverage cave,39.188543,-84.414934,Beer Garden,660
Kennedy Heights,39.18574000000007,-84.40818999999999,2,Kennedy Heights Park,39.18097141142085,-84.4161355590055,Park,867
Kennedy Heights,39.18574000000007,-84.40818999999999,2,Benken Florist Home and Garden Center,39.17909523618368,-84.40092963078095,Flower Shop,969
Linwood,39.12391000000008,-84.41038999999995,2,Otto Armleder Memorial Park,39.12457168073159,-84.4029363408809,Park,647
Linwood,39.12391000000008,-84.41038999999995,2,The Turf Club,39.1182954,-84.4191134,Burger Joint,978
Linwood,39.12391000000008,-84.41038999999995,2,Otto Armleder Dog Park,39.12140428580387,-84.4055986404419,Dog Run,499
Linwood,39.12391000000008,-84.41038999999995,2,US Bank Gym,39.12562503941448,-84.40965976871193,Gym,201
Linwood,39.12391000000008,-84.41038999999995,2,Linwood Field,39.124343153901634,-84.41283731478808,Park,216
Linwood,39.12391000000008,-84.41038999999995,2,Lunken Airport Playfield,39.115402753290375,-84.40985798835754,Playground,948
Linwood,39.12391000000008,-84.41038999999995,2,Bad Tom Smith Brewing,39.11976650454956,-84.41832644944056,Brewery,826
Linwood,39.12391000000008,-84.41038999999995,2,Armleder Soccer Fields,39.124034,-84.403103,Soccer Field,629
Linwood,39.12391000000008,-84.41038999999995,2,Armleder-Lunken Connector,39.118923403900745,-84.40450111350371,Trail,752
Linwood,39.12391000000008,-84.41038999999995,2,Armleder Park Multi-Use Trail,39.12236404418945,-84.40155792236328,Trail,781
Linwood,39.12391000000008,-84.41038999999995,2,Compass Self Storage,39.1184896,-84.4166077,Storage Facility,807
Linwood,39.12391000000008,-84.41038999999995,2,Ault Park Playground,39.130990289062574,-84.41280744227467,Playground,815
Linwood,39.12391000000008,-84.41038999999995,2,Lunken Playfield Pavillion,39.11703785479711,-84.4140017238612,Playground,826
Linwood,39.12391000000008,-84.41038999999995,2,Lunken Park - Spirit Of '76 Shelter,39.116983940971814,-84.41429410489354,Park,841
Linwood,39.12391000000008,-84.41038999999995,2,Ault Park Eastern Overlook,39.13178473554961,-84.40990823663829,Scenic Lookout,877
Linwood,39.12391000000008,-84.41038999999995,2,BrewRiver Creole Kitchen,39.1188835,-84.41888419999998,Bar,922
Linwood,39.12391000000008,-84.41038999999995,2,Carl & Edyth Linder Family Tennis Center,39.115532,-84.410033,Tennis Court,933
Linwood,39.12391000000008,-84.41038999999995,2,Otto Armleder bike trail,39.122652806689565,-84.39918279647827,Trail,977
Linwood,39.12391000000008,-84.41038999999995,2,Reggae Run- Ault Park,39.1327899769479,-84.40976142883301,Park,989
Linwood,39.12391000000008,-84.41038999999995,2,Ault Park Pavillion,39.13283845769321,-84.41018524852822,Scenic Lookout,994
Madisonville,39.157380000000046,-84.39102999999994,2,Ohio Alleycat Resource,39.1575172398027,-84.39712264316186,Veterinarian,526
Madisonville,39.157380000000046,-84.39102999999994,2,Family Dollar,39.161097,-84.393631,Discount Store,470
Madisonville,39.157380000000046,-84.39102999999994,2,The Cheesecakery Bake Shop & Coffee Shop,39.159813,-84.39333,Bakery,335
Madisonville,39.157380000000046,-84.39102999999994,2,Lala's Blissful Bites,39.160776,-84.39251999999999,Bakery,399
Madisonville,39.157380000000046,-84.39102999999994,2,Dragon city,39.160776,-84.39251999999999,Chinese Restaurant,399
Madisonville,39.157380000000046,-84.39102999999994,2,Fifth Third Bank & ATM,39.1606334,-84.3950811,Bank,503
Madisonville,39.157380000000046,-84.39102999999994,2,The Mad Llama,39.160166,-84.386344,Coffee Shop,509
Madisonville,39.157380000000046,-84.39102999999994,2,Between Round Sport Bar,39.15202554,-84.39436826,Bar,662
Madisonville,39.157380000000046,-84.39102999999994,2,Distinguished Cuts,39.152021999999995,-84.394385,Cosmetics Shop,663
Madisonville,39.157380000000046,-84.39102999999994,2,Medpace Fitness Center,39.15954532458429,-84.40062065954598,Gym / Fitness Center,862
Mount Lookout,39.128730000000076,-84.43021999999996,2,Zip's Cafe,39.12976484739373,-84.42948565665,Pub,131
Mount Lookout,39.128730000000076,-84.43021999999996,2,Mount Lookout Square,39.129285541436865,-84.430306155317,Plaza,62
Mount Lookout,39.128730000000076,-84.43021999999996,2,Cloud 9 Sushi,39.12901084934067,-84.43013813835248,Sushi Restaurant,32
Mount Lookout,39.128730000000076,-84.43021999999996,2,United Dairy Farmers (UDF),39.13001167336752,-84.42993600118245,Ice Cream Shop,144
Mount Lookout,39.128730000000076,-84.43021999999996,2,Buona Terra: Gelato - Macarons - Crepes,39.12942767491195,-84.42987602184188,Dessert Shop,83
Mount Lookout,39.128730000000076,-84.43021999999996,2,Lookout Joe - Mt Lookout Coffee Roasters,39.129429396478564,-84.43017718684344,Coffee Shop,77
Mount Lookout,39.128730000000076,-84.43021999999996,2,Ichiban Japanese Sushi,39.12926305656927,-84.42991475368214,Sushi Restaurant,64
Mount Lookout,39.128730000000076,-84.43021999999996,2,Ramundo's Pizza,39.13005404233695,-84.430282902537,Pizza Place,147
